show_id,director_name
675319,Andrew Baird
755437,Dani de la Orden
826914,Kirk R. Thatcher
819413,Li Kai
599925,Vishnuvardhan
785752,Adam Salky
978726,Lee Sang-soo
766931,Alex Ranarivelo
918930,Alice Blehart
645861,Aharon Keshales
653457,Laxman Utekar
758902,Li Weiran
857879,Phillip Wade
783740,Giddens Ko
845875,Maciej Barczewski
763873,Alex Zamm
774021,Neill Blomkamp
599281,Castille Landon
802443,Anna Elizabeth James
747687,Stefano Mordini
554594,Rodrigo Perez-Castro
613335,Olivier Baroux
599025,Evgeny Puzyrevsky
793147,Lu Ying
749645,Jim Cummings
749645,PJ McCabe
693827,Eytan Rockaway
489932,Anthony Mandler
801604,Johnny Chae
730769,Fabrice Eboué
760336,Christian Schwochow
851303,Régis Roinsard
644089,Justin Chon
778552,Lucas Miles
785545,Steve Cox
848278,Hank Braxtan
793285,Vance Null
763073,Alanna Brown
680813,Jonas Poher Rasmussen
879540,Stan Lathan
911068,Jack Clough
911068,Josh Ruben
938159,Kim Ho
772436,Alejandro Lozano
861057,Jared Cohn
673121,Nathalie Biancheri
662712,Sean Penn
710871,Paween Purijitpanya
759297,Roman Perez Jr.
818370,Moxie Peng
758879,Mary Lambert
601470,Michael Showalter
856245,Agustina San Martín
543836,Todd Haynes
850329,Eva Müller
850329,Michael Schmitt
845264,Kim Ji-yong
749004,Céline Sciamma
730047,Joe Wright
779057,Jon Keeyes
786573,Becca Hirani
786573,Scott Chambers
724885,Kim Yong-wan
685264,Kristine Stolakis
641668,Simon Barrett
823461,Kimmy Gatewood
741228,Doug Liman
586791,Chad Hartigan
673319,BenDavid Grabinski
795813,Maria Schrader
781453,Charline Bourgeois-Tacquet
556867,Tate Taylor
774343,Arnaud Desplechin
789171,Drew Mylrea
853383,Kim Dong-gi
858815,Wregas Bhanuteja
660000,Xavier Giannoli
857497,Floyd Russ
754067,Denis Imbert
727293,George Clooney
810406,Noppharnach Chaiyahwimhon
810406,Weerachit Thongjila
810406,Kanittha Kwanyu
839436,Scott Chambers
729679,Dragan Bjelogrlić
729679,Zoran Lisinac
655082,Martin Bourboulon
924763,Ritchie Greer
711475,Billy Crystal
835975,Sebastian Meise
787310,James Cullen Bressack
671295,Julio Quintana
667969,Sarah Adina Smith
857700,Patryk Vega
747688,Marco Tullio Giordana
773998,Cris D'amato
899382,Prarthana Mohan
821427,Lauren Hadaway
854529,Erik Bloomquist
746422,Rocco Ricciardulli
849877,Stephen Shimek
739542,Matt Thompson
649928,Mikey Please
649928,Daniel Ojari
855400,T. J. Gnanavel
754934,Ivan Kavanagh
598826,Shoojit Sircar
670429,Elle Callahan
603603,Michael Polish
816363,Hana Matsumoto
583689,Amy Poehler
843243,Shin Oonuma
760875,Bradley Parker
660006,Sylvie Verheyde
858064,Jason Axinn
812456,Cassi Simonds
785527,Shady El-Hamus
826241,Arantxa Echevarría
835961,Evan Leong
892866,Barry Gonzalez
776515,Nikole Beckwith
814312,Icíar Bollaín
645856,Justin P. Lange
799555,Chris Smith
797457,Justin Kurzel
511819,Apichatpong Weerasethakul
797309,Emmett Malloy
887645,Ale McHaddo
880381,Kyle Misak
823754,Bo Burnham
835786,Li Yadong
781816,Ayumu Watanabe
741434,Takashi Shimizu
765869,Casey Tebo
848981,Adam Wishart
399178,Terence Davies
821792,Paul Andrew Williams
577242,Alexandre Astier
728054,Cody Calahan
680058,Jimmy Chin
680058,Elizabeth Chai Vasarhelyi
852401,Choi Jin-chul
918487,Han Dong-Ho
873492,Lawrence Fajardo
626392,Lokesh Kanagaraj
792271,Koichiro Miki
834802,Henrique Jardim
595280,Claudia Llosa
468225,Theodore Melfi
695958,Ribhu Dasgupta
892120,Betty Kaplan
678458,Takayuki Hirao
800823,Santiago Segura
729577,Tim Sutton
644714,Kim Gok
644714,Kim Sun
716810,Juuso Syrjä
655302,Aku Louhimies
821661,Kwak Jae-yong
718949,Jared Cohn
591634,John Lee
768147,Gekidan Hitori
723640,Tian Han
628964,Takana Shirai
791570,Takashi Shimizu
781456,Jem Chen
656991,Lyle Mitchell Corbine Jr.
743173,Paolo Costella
874948,Türkan Derya
809717,Ali Samadi Ahadi
787298,Filip Zylber
847981,Miguel Alexandre
795564,Michio Mihara
795564,Yō Miura
795564,Daiji Suzuki
795564,Wataru Takahashi
588182,Juho Kuosmanen
661595,Vicente Amorim
843269,Tomoki Kyoda
843269,Hayato Sakai
843269,Hisatoshi Shimizu
885110,Izu Ojukwu
805058,Hong Sung-eun
932409,Kim Kyung-mo
850818,Scott Pleydell-Pearce
642732,Morgan Neville
785522,Manjari Makijany
785516,Dany Boon
963591,Anubys Lopez
598413,Andrew Stevens
788647,Jorge Navas
672208,Asghar Farhadi
622024,Hong Ji-young
829400,Steve Franks
881464,Dante Yore
760758,Shinya Kawatsura
776821,Daniel Monzón
846167,Piotr Mularuk
583081,Agata Alexander
514995,Nabil Elderkin
789413,Steve Lawson
864388,Jeff Gordon
674610,Jonathan Judge
760919,Corinna Faith
608804,Maurício Eça
599960,Azazel Jacobs
797946,David Charbonier
797946,Justin Powell
799497,Vitor Brandt
797294,Christopher Ray
732203,Chizuru Miyawaki
657644,Basil Joseph
938157,Alexa Park
804435,George Gallo
655917,Kike Maíllo
776142,Stanley Nelson
902870,Chris Huo
762433,Abel Ferrara
828146,Jon Clay
881500,Mike Rohl
553087,Bartlett Sher
885683,Adam Wilson
728526,Michael Pearce
797815,Ruth Platt
709629,María Ripoll
879097,Franz Kirchner
810731,Fredrick Munk
695576,Michael Feifer
575842,Andrey Bogatyrev
723377,Dasha Nekrasova
861126,Igor Zaytsev
609490,Kirill Serebrennikov
826796,Marc Munden
754765,Romain Quirot
659988,Antoine Barraud
452019,John Ridley
776552,Sam Hobkinson
866462,Brian Nowak
712121,Magnus von Horn
678580,Raúl Martínez
666624,Peter Chelsom
919689,Maximilian Elfeldt
686548,Barry Alexander Brown
783558,Christophe Barratier
681349,Daniel Brühl
812204,Mark Baldo
597859,Renat Davletyarov
633503,Jim Taihuttu
752803,Rao Xiaozhi
776485,Edgar Wright
818415,Igor Kopylov
776909,Juana Macías
602295,Yoon Jae-geun
749727,Russell Owen
788672,Tom Paton
831028,Giorgio Bruno
897429,Taylor Swift
882206,Alex Kamb
829172,Masanori Kudo
624899,Jonathan Butterell
602334,Bruno Dumont
669363,Kaouther Ben Hania
809968,Daniel Markowicz
806643,Christine Luby
853354,Joshua Rofé
778730,Dani de la Orden
763568,Ryan Crego
818543,Danishka Esterhazy
773569,Cheng Wei-hao
831438,Sam Walker
881298,Qin Pengfei
789563,Jonah Schwartz
789563,Paul Plett
789563,Kaleb Lechowski
654074,Yngvild Sve Flikke
897992,Mark Gatiss
838154,Panah Panahi
748787,Philipp Stölzl
743599,Natalie Morales
653024,Austin Stark
818192,John Swab
882093,Michał Rogalski
836486,Oliver Stone
695089,Arthur Harari
890825,Torquil Jones
839440,Jack Peter Mundy
767377,Ram Madhvani
853088,Robert Rodriguez
853088,Patrick Osborne
809970,Piotr Domalewski
785209,Laura Wandel
695080,Alessio Della Valle
723294,Eric Lavaine
591222,Soi Cheang
698320,Catherine Devaney
866669,Sean McNamara
786300,Clara Aranovich
660833,Gaurav Seth
807867,Audrey Estrougo
785457,Stephen Herek
848788,Leung Lok-man
855823,Vanessa Nöcker
855823,Hanns-Bruno Kammertöns
855823,Michael Wech
809733,Pascal Elbé
735726,François Ozon
756651,Mathieu Amalric
477044,Mia Hansen-Løve
653858,Hiromitsu Kanazawa
590153,Thomas Michael
659370,Charlotte Sieling
608980,Nanni Moretti
899405,María Torres
642684,Frank Cimière
893018,Jodi Gomes
837548,Stephen Daldry
768726,Toni García
1009435,Keisuke Kondô
1009435,Masato Naruse
889227,Feng Yang
778819,Thorbjørn Christoffersen
778819,Anders Matthesen
695969,Vinil Mathew
878424,Alysse Leite-Rogers
530351,Justin Simien
847143,Yugo Sakamoto
540248,Eoin Macken
926476,Kim Tae-hoon
758891,Jia Ling
822099,Andreas Koefoed
745611,Éric Besnard
763539,Ilya Maksimov
423333,Fran Kranz
917263,Nathan Wiley
776559,Daryl Wein
776559,Zoe Lister-Jones
903746,Joya Thome
752505,Christopher Alender
633954,Ricardo Trogi
852590,Álvaro Fernández Armero
802217,Michael Dowse
890541,Alessandro Genovesi
795522,Philip Gelatt
795522,Morgan Galen King
809929,Glenn Miller
753926,Nicholas Verso
863837,Xiang Qiuliang
863837,Xiang Hesheng
586101,Sia
800305,Maurício Eça
802226,Gigi Saul Guerrero
828305,Vibeke Muasya
761270,Helena Bergström
796428,Ryan Zaragoza
808579,Valerie Bisscheroux
890601,Nick Robinson
665896,John Pollono
774054,Matt D'Avella
679844,Prabhu Deva
650743,Polina Oldenburg
767499,Axelle Carolyn
602288,Lee Mi-young
740844,Julien Rappeneau
716920,Pierre Pinaud
694254,Letizia Lamartire
826353,Alessandro Guida
826353,Matteo Pilati
811076,Charles Dorfman
669659,Lina Roessler
1225093,Somaratne Dissanayake
717694,Peter Bebjak
779611,Sean Mullen
583116,Deon Taylor
676819,C.B. Yi
588890,Jan Bubeníček
588890,Denisa Grimmová Abrhámová
786110,Travis Stevens
961613,Calvin Morie McCarthy
473021,Joanna Hogg
806804,Daniel Farrands
839100,Kyohei Ishiguro
612491,Paolo Genovese
670129,Ben Hozie
869922,Rodolphe Tissot
839803,Sun Haipeng
764686,Catherine Corsini
806690,Michael Haussman
1016109,EROPING
32471,Valerie Weiss
680652,Mari Selvaraj
826691,Kazuya Shiraishi
842715,Israel Luna
934246,Kim Ho-cheol
811072,Mar Targarona
735716,Dominique Baumard
735716,Mouloud Achour
820710,Anita Rocha da Silveira
810511,Joshua Wesely
810511,Simon Wesely
877657,Sean Doherty
862582,Maclain Way
862582,Chapman Way
1016113,Choi Jin-chul
823087,Daniel Lusko
823216,Derek Presley
1016275,Ya Sin-soo
800669,Hadrah Daeng Ratu
638965,Quentin Dupieux
903278,Pae Kon
618200,Yoo Ha
766105,Christoffer Boe
1016097,Yoon Soo-hyun
1018270,Lee Ro-woon
810413,J.P. Watts
607430,Edson Oda
872130,Richard Shepard
712124,Elie Wajeman
834027,Leo Scott
834027,Ting Poo
586384,Angelina Nikonova
662745,Daniel Rezende
763109,Jens Sjögren
1016054,Yoon Soo-hyun
828397,Henrique Jardim
779221,Jui-Chih Chiang
894155,Alex Van Wagner
652156,Christos Nikou
786190,Umesh Bist
881957,Maurice Trouwborst
899599,Robert Ben Garant
698840,SABU
802504,Appie Boudellah
802504,Aram van de Rest
804827,Norman Stone
809910,Brett Leonard
889300,Mehmet Ada Öztekin
611489,John Berardo
809065,Caroline Vigneaux
668408,Mario Martone
844135,Tahir Rana
844135,Éric Warin
714277,Mauro Iván Ojeda
835551,Shane Dax Taylor
901506,PD
794602,Todd Stephens
800410,David Casademunt
701524,Alonso Ruizpalacios
713711,Michele Civetta
660958,Philippe Lacôte
834347,Alexander Sharp
877004,Dustin Rikert
795518,Jacob Gentry
862163,Abhinav Singh
728882,Miwa Nishikawa
778508,Dmitry Fiks
778508,Andrejs Ēķis
849369,Brandon Christensen
846652,Clara Kuperberg
846652,Julia Kuperberg
776328,Simone Godano
762879,Andy Fickman
809340,Clare Niederpruem
642546,Gillies MacKinnon
770742,Roberto Capucci
869617,Charles Van Tieghem
684281,Thorsten Klein
660335,Vincent Paronnaud
601337,Kabir Khan
842356,Marie Amiguet
842356,Vincent Munier
884419,EROPING
767504,Maritte Lee Go
778814,Ricard Cussó
821390,Pat Mills
874124,Michael Robinson
797594,Erin Lee Carr
761388,Justin Long
761388,Christian Long
818659,Leandro Neri
1016283,Yoon Gyeong-sik
760154,Bruno Garotti
742396,Tsutomu Hanabusa
675353,Jeff Fowler
829557,Barbara Białowąs
829557,Tomasz Mandes
936621,Mongta
315162,Joel Crawford
361743,Joseph Kosinski
507086,Colin Trevorrow
76600,James Cameron
829560,Tomasz Mandes
829560,Barbara Białowąs
453395,Sam Raimi
414906,Matt Reeves
505642,Ryan Coogler
615173,Park Hoon-jung
942890,Neil LaBute
508947,Domee Shi
851644,Bang Woo-ri
818647,Marçal Forés
335787,Ruben Fleischer
545611,Daniel Scheinert
545611,Daniel Kwan
616037,Taika Waititi
882598,Parker Finn
601796,Choi Dong-hoon
438148,Kyle Balda
766507,Dan Trachtenberg
1041317,Aaron Huggett
588555,Nuno Beato
698508,D.J. Caruso
985939,Scott Mann
585083,Jennifer Kluska
585083,Derek Drymon
937278,Marc Forster
799155,Lakshya Raj Anand
615777,Damien Chazelle
916192,Tomohisa Taguchi
900667,Goro Taniguchi
663712,Damien Leone
49046,Edward Berger
774825,John C. Donkin
1028703,Aaron Mirtes
646385,Tyler Gillett
646385,Matt Bettinelli-Olpin
436270,Jaume Collet-Serra
338953,David Yates
840326,Jalmari Helander
585511,Peggy Holmes
718930,David Leitch
629542,Pierre Perifel
624091,Upi Avianto
593643,Mark Mylod
949423,Ti West
762975,Elizabeth Allen Rosenbaum
799379,Kim Hong-sun
779782,Paul Feig
756999,Scott Derrickson
795774,Hadas ben Aroya
966220,Marian Bushan
760104,Ti West
916224,Makoto Shinkai
744276,Castille Landon
725201,Joe Russo
725201,Anthony Russo
619979,Adrian Lyne
935271,Richard Lowry
406759,Roland Emmerich
1022256,Alek Keshishian
536554,Gerard Johnstone
610150,Tetsuro Kodama
899082,Joe Pearlman
899082,Casey Patterson
899082,Eran Creevy
899082,Giorgio Testi
619803,Lee Sang-yong
752623,Aaron Nee
752623,Adam Nee
843380,Walter Hill
682075,Stephen Shimek
616820,David Gordon Green
945675,Gavin Lin
661374,Rian Johnson
976906,Callum Burn
836225,Alejandro Hidalgo
639933,Robert Eggers
717728,Timo Vuorensola
980083,Glenn Miller
579974,S. S. Rajamouli
924482,Howard J. Ford
705996,Park Chan-wook
876792,Yasuhito Kikuchi
864101,Dmitry Kiselev
718789,Angus MacLane
1021582,Chong Yun-su
983507,Viljar Bøe
818397,Martin Campbell
724495,Gina Prince-Bythewood
993867,Daniel Byers
526896,Daniel Espinosa
632727,David Blue Garcia
960139,Anissa Bonnefont
1045944,Matt Engstrom
1045944,Christo Stamboliev
787752,Mimi Cave
628900,Tarik Saleh
760741,Baltasar Kormákur
785084,Darren Aronofsky
668482,Matthew Warchus
610363,Dmitriy Suvorov
800345,Jung Byung-gil
1027604,Petr Kubík
696806,Shawn Levy
642885,Anne Fletcher
1001835,James Bird
619730,Olivia Wilde
556694,George Miller
876797,Michihito Fujii
1025169,Pailin Wedel
807356,Chloe Okuno
505026,Kenneth Branagh
555604,Mark Gustafson
555604,Guillermo del Toro
760161,William Brent Bell
965150,Charlotte Wells
1041513,Chris Howe
338958,Adam Shankman
736526,Roar Uthaug
938008,Choi Jae-hoon
497828,Ruben Östlund
648579,Tom Gormican
763285,Michael Bay
758009,Jason Moore
913290,Zach Cregger
830784,Josh Gordon
830784,Will Speck
614934,Baz Luhrmann
676547,Daniel Stamm
774752,James Gunn
762504,Jordan Peele
901563,Lukas Dhont
705861,Jeremiah Zagar
457232,Bobby Moresco
532639,Robert Zemeckis
518896,Ng Yuen-Fai
539681,Jared Stern
653851,J.D. Dillard
864370,Kevin Ko
698948,Ron Howard
791155,Henry Joost
791155,Ariel Schulman
751237,Iris K. Shim
606402,Na Hyun
575322,Serik Beyseu
961484,Brian Goodman
934194,Nyla Innuksuk
587412,Prashanth Neel
951546,Becca Hirani
560057,Chris Williams
732459,Ron Yuan
899112,Tommy Wirkola
674324,Martin McDonagh
1013860,Paul Leyden
852046,Romain Gavras
773867,Moon Hyun-sung
931405,Stanley Tsang
931405,Joey Zou
551271,Petr Jákl
758330,Sophie Hyde
894205,Michael Giacchino
1036956,Michael Mullen
1036956,Leah Artwick
1036956,Eric Elrod
765172,Andy Suriano
765172,Ant Ward
755566,J.J. Perry
820067,Masato Jimbo
818750,Arie Posin
942576,Howard Deutch
682507,Olivia Newman
830788,Jessica M. Thompson
522016,Simon Kinberg
803114,Le Van Kiet
825808,Randall Okita
821937,Lương Đình Dũng
1037858,Mitch Schauer
823625,Mark Williams
814338,Laure de Clermont-Tonnerre
885303,Ludovico Di Martino
591120,Kim Joung-hoon
843847,David Frankel
1028725,Liu Binjie
804095,Steven Spielberg
979296,David Nelson
629176,Julius Avery
947938,Mohammad Kheirandish
829280,Harry Bradbeer
588108,Kim Han-min
879444,Harry Kirby
879444,George Kirby
869626,Dean Fleischer Camp
301502,Andrew Dominik
939899,Félix Viscarret
862551,John Hamburg
844398,Luis Prieto
1007401,Rick Morales
676701,Enrique Gato
667739,Patrick Hughes
942047,John Stephen Baltazar
294793,Janus Metz
800815,Scott Cooper
1043565,Mauro Borrelli
886396,Matt Peters
420821,Akiva Schaffer
989937,Bob Shirohata
753232,Asif Akbar
676710,Toby Genkel
634429,Shinji Higuchi
626735,Channing Tatum
626735,Reid Carolin
995133,Peter Baynton
995133,Charlie Mackesy
760868,Adam Berg
955971,Paco Caballero
632856,Sean Anders
833425,Damien Power
972731,Josh E. Williams
778810,Theodore Anthony Lee Ty
778810,Laurent Zeitoun
969686,Geoff Meed
862965,John Patton Ford
751741,Matt Danner
732684,Gleb Orlov
715931,Antoine Fuqua
806368,Florian Zeller
809140,Rosalind Ross
335795,Todd Holland
1033219,Noah Luke
615469,Joseph Kosinski
683361,Joona Tena
791177,Luca Guadagnino
573171,Rodolfo Riva Palacio Alatriste
573171,Gabriel Riva Palacio Alatriste
997120,Oliver Thompson
890980,Oriol Paulo
897192,Luke Cormican
890322,Yoshihiro Fukagawa
965571,Serikbol Utepbergenov
893712,Ayako Kono
817758,Todd Field
848058,Carlota Pereda
799876,Graham Moore
366672,Rob Minkoff
366672,Chris Bailey
366672,Mark Koetsier
942881,Keiichi Hara
947890,Le Van Kiet
541134,Tobias Lindholm
800939,Ol Parker
877269,Don Hall
644124,Riccardo Chemello
668461,Francis Lawrence
1024530,John Ross
783675,Takehiko Inoue
1015724,Audie Harrison
831946,Matthew Reilly
940175,Justin Lee
760926,Anthony Hayes
1059673,Dave Hoffman
846433,Richard Hughes
818110,Florian Sigl
928270,Ernie Barbarash
901908,Vicente Villanueva
999278,Vincenzo Ricchiuto
1020969,Andrea Eckerbom
597922,Peter Farrelly
960704,Fumihiko Sori
965731,Norihisa Hiranuma
1036561,Pearry Reginald Teo
759175,Le Van Kiet
1034337,Prueksa Amaruji
916740,Monika Mitchell
936490,Genki Kawamura
1018403,Darrell Van Citters
1140233,민정현
810171,Richard Wong
631947,Patricia Harris Seeley
860159,Sammi Cohen
1008640,Huang Yi
766475,Tom George
983526,Alex Herron
801071,Lawrence Fowler
606870,Barry Levinson
879957,Kiah Roache-Turner
1010818,Kirsten Lepore
520023,Halina Reijn
338947,David Bruckner
780609,Alex Garland
979924,Romuald Boulanger
429473,Anna Foerster
791348,Matt Peters
926899,Paloma Baeza
926899,Emma De Swaef
926899,Niki Lindroth von Bahr
926899,Marc James Roels
873126,Cosimo Gomez
783461,Aakash Bhatia
611598,Dr. Chandraprakash Dwivedi
1005776,Flying Lotus
1005776,Joseph Winter
1005776,Maggie Levin
1005776,Vanessa Winter
1005776,Tyler MacIntyre
1005776,Johannes Roberts
1030598,Nitzan Giladi
892153,Darrell Van Citters
916821,Edward Drake
557946,Tim Kirkby
899294,Sean Patrick Flanery
828613,Marius Weisberg
245842,Sean McNamara
760204,Neil Marshall
1006540,Brian Nowak
1015602,David Silverman
723419,John Lee Hancock
1001865,Stephen Donnelly
790525,Claudio Norza
968739,Rachel Suissa
1032950,Bartosz M. Kowalski
743814,Jang Cheol-soo
974961,Richard Gray
1022128,Brando Lee
756681,Álex de la Iglesia
833593,Mo Hong-jin
1037837,Nuel C. Naval
689700,Paul Solet
1017794,Wu Yang
817648,Charles Kinnane
817648,Daniel Kinnane
943822,Daniel Graham
1005772,Leigah Keewatin
1005772,Jessica Moutray
1005772,Alexander J. Baxter
960700,Fumihiko Sori
949581,Clay Kaytis
661791,Paco Plaza
664469,David O. Russell
736732,Hirokazu Kore-eda
997317,Mamoru Hatakeyama
626872,Han Jae-rim
788752,Stig Svendsen
894169,Jared Cohn
656663,Jeff Tremaine
1058732,David Silverman
887357,Jeff Wamester
1030613,André van Duren
633374,Lee Il-hyung
809107,Paul Hoen
880313,Sebastián Schindel
762968,Jennifer Kaytin Robinson
929170,Oran Zegman
949983,Joel Lamangan
800937,Alex Hardcastle
862491,Shinsuke Terasawa
943221,Isaac Ezban
1010821,Kirsten Lepore
1015936,Johannes Persson
874743,Jun Matsumoto
874745,Kenichi Kasai
727340,Lee Jung-jae
532710,Keith Thomas
976720,Kristina Buožytė
976720,Bruno Samper
916605,Andrew Hunt
942951,Li Zhiwen
893228,Christian Sesma
872542,Grant S. Johnson
848791,Thomas M. Wright
960258,James Nunn
961420,Shinsuke Sato
985932,Brillante Ma Mendoza
615904,Kat Coiro
960875,Ignacio Tatay
889699,Ali Abbasi
1010823,Kirsten Lepore
898308,Silas Howard
800510,Steven Soderbergh
777831,Gigi Gaston
836009,Peter Flinth
840882,Kim Farrant
1018494,Steven Luke
1010819,Kirsten Lepore
987750,Julio Soto Gurpide
801965,Abi Damaris Corbin
848123,Sophia Banks
893370,Gustavo Hernández
975120,Santiago Segura
920394,Andaç Haznedaroğlu
829410,John Hyams
913205,Matt Peters
913205,Katie Rice
682201,Đinh Công Hiếu
1013228,Eddie Sternberg
628878,Mark Neveldine
754609,Anthony Fabian
820446,Simon Curtis
928344,Eric Appel
823999,Antonio Manetti
823999,Marco Manetti
921360,Matt Eskandari
1011679,Tammy Klein
1011679,Glenn Campbell
846967,Hideo Nakata
511817,Henry Selick
826769,Karen Maine
937013,Wang Kai
1019836,Joe Begos
1006161,Peter Strickland
819876,David Cronenberg
759507,Sam Macaroni
903939,Susumu Mitsunaka
981588,Dmitry Gribanov
948635,Sun-Woo Young
844075,Zhao Ji
811631,Małgorzata Szumowska
597845,Denis Chernov
396194,Giuseppe Tornatore
1006851,Gareth Crocker
1006851,Fred Wolmarans
803104,Talia Osteen
896485,Olivier Marchal
820912,Carrie Cracknell
1015606,David Gelb
740952,Randall Emmett
691683,Gail Lerner
910858,Dean Craig
730167,Andrew Traucki
1026563,Jacobo Martínez
890656,Roel Reiné
805327,Wanuri Kahiu
888195,James Cullen Bressack
942012,Helfi C.H. Kardit
928123,Tsui Hark
928123,Chen Kaige
928123,Dante Lam Chiu-Yin
931599,Mac Alejandre
926916,Hiroki Kazama
585378,Kogonada
772272,Emily Ting
837881,Maria Schrader
947166,Kohei Yoshino
698128,Riley Stearns
709716,Lee Thongkham
778106,Sofia Alvarez
931954,Jaume Balagueró
879538,L. Gustavo Cooper
880841,Spencer Squire
760517,Park Hyun-jin
678287,Mark A.Z. Dippé
1027014,Fletcher Moules
801913,Lena Dunham
995906,Ben Carland
934641,Michael Mailer
944664,Bruno Ascenzo
957992,Jin Hao
845404,Tyler Perry
842942,Allan Ungar
685691,Alejandro González Iñárritu
914216,Stephen Frears
1024546,Edward Drake
1004663,Laura Poitras
925786,Joko Anwar
928358,Isabelle Stever
714888,Santiago Mitre
814340,Cooper Raiff
852448,Babak Anvari
955991,Oliver Park
782054,Susumu Yamaguchi
872497,Andrew Semans
938567,Hiroaki Akagi
833339,Christian Tafdrup
814800,Matt Sobel
963261,Ri Yoon
983311,Yang Bingjia
936061,Alex Zamm
504827,Bernard Derriman
504827,Loren Bouchard
829799,Chuck Russell
988591,David Gregory
949580,Raymond S. Persi
664996,Richard Linklater
661231,John Madden
716814,Aku Louhimies
804413,Rob Zombie
803700,Felix van Groeningen
803700,Charlotte Vandermeersch
615952,James Gray
948276,Guillaume Pierret
767825,Christopher Winterbauer
599019,Vasiliy Rovenskiy
846778,Steven C. Miller
863929,Paolo Costella
892527,David Moreau
790142,Rick Jacobson
864116,Wes Miller
1015963,Zach Golden
765119,Judd Apatow
990691,Barbara Topsøe-Rothenborg
759054,Akin Omotoso
939210,Matt Stawski
477462,Taneli Mustonen
877957,Hiroyasu Ishida
522526,Ana Lily Amirpour
1023313,Adrián García Bogliano
664332,Sanjay Leela Bhansali
1016446,Nils Willbrandt
785985,Louis Leterrier
809972,Maciej Kawulski
928015,Maximilian Elfeldt
823766,Sebastián Lelio
870671,Mark Andrew Hamer
964943,Brad Baruh
831410,Karen Lam
614939,Nicholas Stoller
788977,Tarik Saleh
743563,Lokesh Kanagaraj
606403,Park Dae-min
848685,Rodrigo Sorogoyen
934207,Kane Senes
934207,Hannah Barlow
746333,Philippe Lacheau
988233,Andy Malchiodi
988233,Chris Johnston
760099,Oliver Hermanus
980017,Brad Baruh
683328,Timo Tjahjanto
1082010,EROPING
991833,Charles E. Bastien
696157,Kasi Lemmons
646473,Gren Wells
816977,John Logan
828853,Jeff Tremaine
679919,Koratala Siva
842934,Russell Crowe
778855,Benjamin Mousquet
778855,Ben Stassen
931461,Paul Dektor
901385,Robert Olsen
901385,Dan Berk
872177,Sean Patrick O'Reilly
1049233,Daniel Markowicz
736918,Charles Shyer
777245,Sarah Polley
850028,Mary Nighy
1028248,R. Ellis Frazier
783127,Park Ri-woong
603204,Claire Denis
754158,Sebastian Niemann
833417,Eric Gravel
464293,Bilal Lashari
586352,Roman Artemyev
888479,Elisa Amoruso
766907,Edward Drake
1010820,Kirsten Lepore
680860,Jason Orley
972313,Tibor Takács
758724,Brendan Muldowney
739993,Peter Sollett
773975,Millicent Shelton
843932,Nikyatu Jusu
850018,Charlie McDowell
1028318,Jianming Huang
1015333,Paul Alexei Basinillo
645992,Rasmus A. Sivertsen
913862,Rory Kennedy
1003180,Andy Mitchell
854006,Takashi Shimizu
1022206,Cris D'amato
660046,Mani Ratnam
795109,Lena Dunham
543504,Wai Ka-Fai
946310,Pim van Hoeve
1054513,Kıvanç Baruönü
702621,John R. Leonetti
793269,Ray Giarratana
792358,Dijo Jose Antony
894803,Hanu Raghavapudi
630720,Dario Argento
944864,Annemarie van de Mond
912598,Tetsuro Araki
883083,Goran Stolevski
975490,Raymond S. Persi
683340,B.J. Novak
746419,Gary Alazraki
821881,Sally El Hosaini
1003813,Neil LaBute
833326,Julie Lecoustre
833326,Emmanuel Marre
589764,Andrey Kravchuk
846250,Andrew Ahn
949697,Chalit Krileadmongkon
949697,Pakphum Wongjinda
750466,Karoline Herfurth
675054,Chava Cartas
728366,Jesse Harris
1034662,Carlo Obispo
911129,David M. Rosenthal
1014566,Miles Warren
934756,Mark Steven Johnson
918044,Christophe Honoré
522927,John Michael McDonagh
916405,Colm Bairéad
973608,Young-cheol Joe
946703,Fran Torres
895744,BJ McDonnell
923632,Felicity Morris
1012801,Ron Myrick
916719,Jon Keeyes
826942,Jeff Baena
939979,Anna Gutto
962543,Lise Akoka
962543,Romane Gueret
799546,Mike Barker
754452,Christian Camargo
962232,Diego Freitas
874355,Eli Horowitz
724665,Greg Mottola
927855,Emre Kabakuşak
507903,Michael Showalter
955644,Matthias Temmermans
955644,Adam Gunn
496331,Ayan Mukerji
744594,Noah Baumbach
1016011,Kim Deok-gyu
893086,Stephan Rick
886083,Vanessa Winter
886083,Joseph Winter
826680,Morgan Matthews
952217,Careen Ingle
927341,Gary Auerbach
1051959,Ruben Vandenborre
814757,Sam Mendes
929562,Hector Barron
897424,Jay Ness
889741,Nawapol Thamrongrattanarit
769636,Jorge Coira
838197,Niccolò Celaia
838197,Antonio Usbergo
1024774,Mac Alejandre
756187,Elizabeth Allen Rosenbaum
935999,Tommy Boulding
1008779,Alonso O. Lara
983105,Erika Wasserman
1032742,Andrey Batov
910596,Christopher Borrelli
834742,A.J. Edwards
957457,Brett Morgen
948632,Park Seon-ho-II
793961,Magdalena Lauritsch
934287,Anders Rønnow Klarlund
884315,Michael Polish
939356,Bradley Hogan
937895,Igor Voloshin
964426,Hallvard Bræin
1034470,Conrad Helten
957258,Justin Folk
854359,Michel Franco
